	0	indexes	verdict
1	"[ 680  510 1262  815 1093  641  779  629 1155   79 1003  367  362  843
 1317 1277  622  429  992  733  659  886  991  770 1119 1364  940  953
  702  436  728 1170  543  662 1033  550  241  602  243 1019  736  448
  548  694 1179  663 1350 1181  403  705 1226   15   38 1056  797  871
 1197 1158  741  616   92  666  530  679  897  154 1388    6  478   86
   26 1082   14  158 1096  979 1167   73 1377   18  818  438   48  806
  983  218  996 1156  398  258  447  242 1141  411 1375 1165  494  968
 1344 1007]"		
0	199092.json		
1	"[  92  897   38 1302  241  733 1170  256   14  679  770 1350  524  155
  478 1082  362  680 1109  736 1116 1141 1155 1093  436 1181  992 1262
  702  399 1128  154  705  157 1179  797 1319  629  850  785  411  843
   18  757 1033  622   44 1085  271  398   15  953  666  979  695 1264
  662 1253 1337  886  429 1003 1119  510   23  530  724  996  931 1248
  431  815  796 1394  109   73  367  428 1019  522  940  616  276  641
 1050   24  178  550  102 1348  602  258 1221 1344   26 1165 1007 1135
 1330  403]"		
0	199093.json		
1	"[  92  897 1302   38  241  679 1128  478  736  733  256 1170  770   14
 1181 1350  155  362  524 1116 1093  680 1141 1082  398  399  666 1262
  992  157 1155  436  154  530 1109  428  702 1179  785  843   23  271
  797   44 1319  705 1165  629  622  510  411 1119  757  850   18 1085
 1033  953 1226   15  429  931  695  602  979 1253 1264 1337 1003 1248
  886  724  403  431   24  815 1394  996  796 1344    0  662  616  367
   19   73  258  641  522 1019 1143  663  109  940 1351  550  276 1050
 1348  178]"		
0	199094.json		
1	"[   0 1143  300 1064  793  269 1160  807 1203  568 1106  239  948  224
  149  633 1114  539  836  858  290 1180  578  371 1035  649 1102  319
 1285  576  538  826 1338  348  488  814   96 1200 1078  768  716  420
 1220 1136  985 1086 1128 1105  214 1322 1097  980  502  353  454  781
  790 1101 1144 1366  229 1173 1001 1367  919  313  121 1274  358  813
 1246 1356  141  784  475  862 1126 1057  554  561 1219  376 1021 1153
  782  231 1116    8  477 1378 1335  661  563 1022  291  332  293 1132
  111  225]"		
0	199095.json		
1	"[  92  897 1302   38  241  733  478  256   14  770  679 1350  155  524
 1170  680  362 1082  736 1116 1093 1141  157 1155 1262  992  399  702
 1181  436 1109 1128  154 1319 1179  797   23  705  785  629  843  411
 1085  757  622  271  850   18 1033   44 1119  953  398   15 1253  979
  695 1264  666 1003 1337  886  429  510  530  724 1248  431  815  996
  931  796  662  428  367   73 1394  522   24 1019  616  641  109  940
 1050  276 1348  258  178  102  550  602 1165 1007 1344  315  403   26
 1351 1221]"		
0	199097.json		
1	"[1128 1116 1143    0 1302  679  399  897   92  736 1165 1170  567  931
  666  992 1344  602  403 1093 1274 1078  271 1154 1141   14  448  857
 1350  362 1181 1248  906   44   38  398  428 1351   15 1262 1149  622
 1394  562 1132  814  733  241 1105  313  728  155  704  524 1180  680
  853  102  586  478  349  785 1082  770  953  484  182 1119  959  228
  616 1338  694  256  343   19  919  999  157  436   23  663  530 1035
  850  404 1226  126  450 1319  420   24 1050  607  242 1284 1179  757
  843  429]"		
0	199098.json		
1	"[1116 1302  992  313  399 1128 1143    0  102  679 1274   23  157  814
   92  897  362  785  562 1082  948 1350   44  666 1078  182  853  242
 1170  919  512  567  433   38 1149 1050 1132  343  428  648  770  241
 1030  980  794  404 1322  959 1035  256  452 1351   80  259   14  768
  429  243 1058 1180  622  586   19 1093 1141  524  931 1319 1262 1303
 1022 1165  828  178  484 1155  478 1154 1120 1213 1085    6 1344  705
 1101  757  710  733  126  398  233  155  271  736  696  680  843 1338
  475  616]"		
0	199099.json		
1	"[ 680  815 1093 1262  641  510   79  779  991  622  367 1003  992  843
  429 1317  629  659  448 1277  362 1155  728  733 1364  602 1170  886
  770  940  543 1119  694  243  548  436  702  550  158  663  806 1033
 1056  662  953  871  403  736 1158  741 1377 1019 1226  241  236  679
 1197  666    6 1179  616   15 1388 1350 1167  705  797 1096  897   26
  983  438   48  530  218  853   38  646  242 1082   92 1181 1156   73
  964  967  430  417   86  343  154 1211  537  447  704  818 1113  979
  494 1165]"		
0	199100.json		
1	"[1180 1132  814 1338 1035 1161  853  269  992 1101  291 1078 1144  696
  649  182 1173  224  925 1143 1026 1126  332  454  146  918  562 1022
  343  475  111  768  248  836  126  959 1322  862  358 1136 1120  858
  708  285  502   74 1213  698 1030 1149  691 1367  791  744  399  980
 1153  545 1366 1057 1220 1160 1159  121 1274  930 1128  401 1335  488
 1000  728 1154  254 1097  576  348  203  586 1284 1232 1102 1200  948
  214    0   89  993  793 1065  293  167  242 1393 1246  437  489 1001
  879  563]"		
0	199102.json		
1	"[1161 1132  708 1026 1065 1000 1173  696 1159  610  698 1338 1126  853
 1180 1393  291  248  879   37  691 1144  714  862  343  203  146  489
  401  463 1011 1376  254  454   74  475 1335  925 1136  791  918  930
 1101  728  236  112  814  836  874  341  806  859  767  502  603  958
 1367 1046 1366  417  625  224  285  885 1252  635  437 1078  121 1232
  321  126  325 1342  400  992  959  111 1162  637  470  182  649  795
 1035  653 1214  896  158  545 1153  269 1339 1220  361  408  345   30
 1259 1378]"		
0	199103.json		
1	"[ 992 1132  853  182  696  362  562  622  343  401 1180  728 1128  666
  484   74  679  429  708 1165  959  399 1093  242  158  586 1170 1078
  616 1262  448  791 1149 1161  723 1338  843  806 1026 1035  254  918
  814  228  906 1252   19  859 1302 1344  248  680  236  475  502  646
  489 1173  857 1122  879 1022  548  602  403  291  285  463  610 1393
  280  663 1284 1159 1144 1154 1065 1003 1339  641 1119 1143  694  704
   44  146  931  885  279  126  815  925  607  345 1167 1046  785  510
  958  341]"		
0	199105.json		
1	"[ 444 1054 1261  541 1056  451 1091  147  343  610  885  789  395  767
 1324  964  396   15  704  201  408  719 1377  968  728   37  470  931
  150  236  637 1310 1053  417  434  448 1100  266  635  816  622  714
  400  806  646  959 1051  134  625  906  681 1000 1376  577  165 1065
 1271   36  605  652  349 1339 1158  788  653  440 1162  497  953  888
 1194  594 1139  859 1046 1196 1093  506 1286  394  882  774  476  548
 1349  992  116 1146  401  634  514 1111 1375  226  737  694  998  494
 1262  691]"		
0	199106.json		
1	"[  38  733  241   92  256  770  897  680 1155  478  797 1350  524  155
 1262  705 1181  362 1082 1179  436  154  629   14  702 1337 1093  979
  843  736  510   18  411 1033 1109  886 1019  815 1170 1302 1141  530
  662  367  940 1264  695  679  757 1003  996  724  641  785   73  953
  850  779  796  550  398  522  622  429  992 1319   26 1330  157  276
  431 1119 1007 1317 1221 1253  543 1375  591   44  833  178 1277 1226
 1364  243  235 1197  109  258 1085   15  666  818 1348 1388 1059   86
  428   24]"		
0	199107.json		
1	"[ 728  696  992  806  610  853  859  343  236 1046 1132  463  448  714
  637  158  408 1065  767  646  641  788  622  345 1093  266  248  417
 1161   74  489  429  635  470   79  401 1339  723  362 1026 1196 1262
  694  959 1377  691   37 1000  930  182  548 1056 1158  815  918  400
 1286  958  254  625  361  680 1180  242  991  885  704  602  906  766
  562 1159  879  600  279 1003  147 1317  203  506  653  659 1173  403
 1054  779  494  933  791  679 1167  603 1119  280  325  146  510  857
  541 1170]"		
0	199108.json		
1	"[1305   29  873  320 1270  775  162  230  855  685 1015  135  989 1183
 1031  765  821  684   85  355  746  354  262  997  263  697 1320 1079
 1184 1016  923  938  211  369 1299  682   33 1243 1018  834  693    8
  650  217  549  505   82 1043  309  751  333 1014  962  296  326  673
  310  544 1254 1252 1342  277  537  670 1048  526  773  452 1280 1328
 1013  232  548  863 1225   41 1230 1165 1130  388 1137  652  692  496
  138  418  366 1290 1142  602 1379 1061  506  180 1251 1224  181  966
  585 1140]"		
0	199109.json		
1	"[1395  467  459  460  461  462  463  464  465  466  468  457  469  470
  471  472  473  474  475  476  458  456  478  445  437  438  439  440
  441  442  443  444  446  455  447  448  449  450  451  452  453  454
  477  479  522  511  503  504  505  506  507  508  509  510  512  501
  513  514  515  516  517  518  519  520  502  500  480  489  481  482
  483  484  485  486  487  488  490  499  491  492  493  494  495  496
  497  498  436  435  434  380  372  373  374  375  376  377  378  379
  381  370]"		
0	199111.json		
1	"[ 510  680 1181  733 1155 1262 1226  736  770  629  241   38  154  815
 1093  641  779  530  702  843  797  478   92  367 1170  362  155 1317
  940 1003 1033  705 1388  436  662   18 1364  953 1277  398  886 1179
  663 1019 1119  979  411 1082  543  550 1350  524  256  871  897  659
  666   79  818 1141   73  429  602  622  996  724   14  243  403   86
 1007  616  991  679 1109 1197 1165   26   24  537 1319 1221  428 1337
   58  438  741 1253 1375 1330  258  992 1264  522  548  695   15  694
 1167  850]"		
0	199112.json		
1	"[ 158  992  728 1132  853  343  806  448  696  646  236  622  906 1165
  610  666  548 1180  859 1026 1167 1046 1093  857  879  401  484  266
  248  663 1128  463  279  362 1252  694  637  602 1284 1339  679  494
 1159 1377   74  489  959  345  600  182 1338 1286  429 1161 1065  767
 1262 1393  562  417  791  714  242 1170 1000 1173  510  254  616  403
 1344  723  704  918  408 1078  680   79 1056 1119  470  635 1003  896
   37  931  691  885  541  708  502  547 1232  641 1196  147  228 1011
  958  815]"		
0	199113.json		
1	"[ 116  514 1139  789  444  591  639  150 1056  774 1277  886 1375  943
 1155  451 1310  779 1377  430 1231 1242  680  510 1197 1317 1392 1350
  959 1054  953  640  770  343 1262  295  362 1093 1178  968  815 1337
  196   79 1019 1158 1311  785  797  507  964 1003   15  992  983  629
  641  991 1279  622  465 1349  357  728  705  396 1070  882  497 1261
   40  897   44  173  431  516   26  500  885  952   14  843  681  367
  662  659  338  429  180 1385  398  975  530  134  218  299  741 1096
  436  147]"		
0	199114.json		
1	"[1116 1143  567 1128  399    0 1274 1302  679  942  814  313  240  225
 1154  897   23 1078  744  931 1350 1351  919  992 1165 1170 1303  562
 1105  768 1180   92 1394  448 1149 1035  980 1344 1132  502 1338  362
  704  349  734  403  102  586  182  649  853 1322  948  602 1022  126
  132 1093  666  607  999   44  420   24 1119  475  111  484  428  925
  728  781  959  545  489  953 1262 1160  858  708  157 1097   14 1050
 1120  224 1082  857 1141 1200  736  576  343  271  622  906  918   15
  146  964]"		
0	199115.json		
1	"[ 728  992  448  806  236 1093  343 1262 1056  622  853  610  680  362
  704  696 1377  158  429   79  964  859  408  694  815  885  641 1132
 1317  714  510 1003  266  602 1158 1046  953 1170  788  637  646  403
   15 1339   74  417 1065  548  779  616  991  767  931  463  843  635
  470  242  147 1054 1119  663 1364  906 1196  345 1277  243  959  679
  666  968 1286  254  629  789  400  367  489  182  659  562 1000 1155
  886 1344  766    6  401  541 1165   37  506  918  165  723  770  600
 1167 1113]"		
0	199116.json		
1	"[ 680  815  510  733 1155  641  779  629  367 1262  659  702 1277 1003
  940  662  154 1033 1093   79  770 1364  991 1317  241  797  543  843
  705 1019  886   18  436   38   86  550 1179   92  243  362 1197 1119
  622  979  741 1082   73  429  478 1170 1181  897 1007  996  953  411
 1388  155  447 1221  983  736  218 1350   48   68  818  256 1330 1319
   26  992  524  760 1096    6  591  537  724  616  639  946 1375 1059
 1141   14  871 1337  530  720  522 1226  264  602 1041 1158  679  695
 1253  728]"		
0	199118.json		
1	"[ 992 1262  680  362  728  815 1093  641  622  429   79 1003  510  779
  991  843 1317  659  367 1277 1364  886  629 1155  448  243  853 1158
  616 1170  953 1119  696  343  158  770  806  242  543  403 1056  694
  679  550  940  602    6  436  733 1377  236  702 1033  666 1350  548
  714  662  433  241  741 1019   74 1096  663  967 1197  959  964  610
 1113   15  859  562 1082  705  704   26 1344  182  430 1388  897 1132
  646  514 1179  968  931  147  797 1211  417  871   24  788  438  173
  505  736]"		
0	199119.json		
1	"[1337 1155   38  680  886 1019 1350  241  591  733  256 1277  510 1375
  770  530  779  815  705  897  507  797 1262  436  629  640  362  785
  641  367  774  843  524 1179  940 1093 1033  116  662  833   26  639
  513  478  702 1003 1317  431 1197   18  996  979  154 1181  180  276
  155   79   92  411  295  741  550  757 1330   44  514 1231  543  695
  465  796  622  991   73  659 1221  736  724  429 1109 1364  306  218
 1029  430  398  522 1082   86   48  199 1264 1059 1170 1007  720  173
  953 1226]"		
0	199120.json		
1	"[ 610  728  696  806  992  853  859 1132 1046  236  343  463  408  448
 1161  959  637  767  401  158  714  489  345 1026  646 1065  248  266
 1000  691  182  622  788  417  470  879   74  635 1159 1339 1180 1093
   37 1377  548  362  723  625 1196  958  429 1173  918  653 1376 1286
  400 1262  361  242 1158  694   79 1056  254  562  147  602  279  906
  494  704  885  600 1126  680 1144  766 1393 1232  791  603  541 1338
  403  325  203  708  815 1054  641  666  280 1162 1167  931  506  896
  857 1003]"		
0	199121.json		
1	"[  38  733  680  241  256 1155  770 1337  478   92  797  843  436  510
  524 1179  897 1033 1019 1181  155  629  705  886  979  702   18  154
 1262  815 1350  411 1109  367  940  362 1093  550  530  736  779  641
  662  996 1082  276  785   73   14  724  695  757 1003  522 1277 1375
 1264   26  796 1170 1007  513  429 1330  833  591  235 1141  622 1059
  543 1197  850  507 1221 1317  398  741 1119 1319  431  953  258  109
 1253   48   86 1364  659   79 1226  991 1302  818 1085  178 1348  243
  116  679]"		
0	199122.json		
1	"[1277  815  641  659  779   79  680  991  510  367 1155  886 1364 1262
  940  629  741   48 1003  430  843 1197 1019  500 1317  543  514 1093
  436  662  622 1096  243  295 1033  770  702  429  173  362  639  591
  550   26   86 1158  797  218 1119 1113  733  952  232 1211  286 1375
  996  705  537  979  983  241  616  871 1010  154 1377  447  516   68
  946 1221 1179   38  548 1067  992  967  530  264 1330   18 1331  953
  728  760 1350  818  150 1082    6   73 1311  431 1059  774 1041 1388
  256 1007]"		
0	199123.json		
1	"[1090 1191  725  181  869 1147  171  672  364  750 1329  559 1076 1187
 1363  532 1195  845 1171 1309 1068 1152  136  118  309  200 1273 1184
  212 1331 1036  664  156 1043 1007  438  778   21 1004  702  440 1118
  199  238  534  852  359 1298   18   13 1394 1319  638 1349  800  596
   86 1008  969 1067 1389  206  449  137  720  382  665  931 1345  731
 1119 1253  817  861 1080  191  834  996  870  909 1193  315  849  427
  910  726  644  659 1392  147  338   47 1134 1375   68  604  505  848
 1060  120]"		
0	199124.json		
1	"[  14   92 1302  953  897  679   15  992  770  362  241  399  497  733
  680 1170   38 1350  478 1116 1128 1082 1181  785  155  524  256  629
  882 1394 1093 1319 1262  622  154  704   44  736 1155  343  705 1003
  436  886 1141  666   23  398 1179  315  429  702  182  797  931  810
  843  157 1056  562  616  959  964 1085  757 1119  510 1007  102  695
 1033  431 1248  242 1135  979   18 1050  450  662 1274 1253 1344  968
  779  815  728 1109 1264  853 1375  428 1143  530  443  641  724   24
 1351  789]"		
0	199125.json		
1	"[ 793  269  239 1064  633  348  576 1285  578  300  290  826  568  538
  224 1143 1102  768  839 1219 1106    0 1160  985  980  515  539  993
 1203 1021 1086  111  807  229  836  813  222  814 1322  454 1127 1246
 1114   96 1001  121  214 1335 1153 1057  141  332    8  313  545  353
  661  477   89  149 1035  225 1207 1173 1180  858  319  358   69  837
 1367  889  649  781  948  488  782 1333  830 1078  360 1126  126  716
  376 1186  584  261  880 1338 1136 1220  698  291 1303  987 1297  863
 1101  480]"		
