	verdict	intersection
388	199078.json	[12, 37, 112, 121, 126, 165, 201, 214, 236, 248, 266, 279, 284, 290, 325, 345, 349, 361, 381, 400, 408, 415, 417, 434, 437, 454, 463, 470, 471, 473, 476, 477, 489, 494, 502, 515, 541, 542, 556, 557, 561, 577, 584, 603, 605, 610, 625, 634, 635, 637, 652, 653, 676, 691, 698, 719, 727, 730, 767, 809, 841, 857, 859, 865, 874, 878, 888, 906, 917, 954, 958, 993, 1000, 1026, 1046, 1051, 1053, 1054, 1056, 1065, 1126, 1136, 1146, 1151, 1154, 1158, 1159, 1161, 1162, 1164, 1169, 1186, 1194, 1196, 1200, 1201, 1207, 1214, 1218, 1220, 1246, 1258, 1285, 1286, 1352, 1373, 1393]
389	199079.json	[12, 37, 55, 112, 121, 126, 165, 201, 203, 214, 236, 248, 266, 279, 284, 290, 325, 345, 349, 361, 381, 400, 408, 415, 417, 434, 437, 454, 470, 473, 476, 477, 489, 494, 502, 506, 515, 541, 542, 545, 557, 561, 577, 584, 603, 610, 625, 634, 635, 637, 652, 653, 676, 691, 694, 698, 719, 727, 730, 767, 806, 809, 836, 841, 859, 865, 874, 878, 888, 958, 964, 993, 1000, 1026, 1046, 1051, 1053, 1056, 1065, 1086, 1126, 1146, 1151, 1154, 1158, 1159, 1161, 1162, 1164, 1169, 1186, 1194, 1196, 1201, 1207, 1214, 1218, 1220, 1246, 1258, 1352, 1360, 1367, 1373]
390	199080.json	[7, 19, 23, 28, 56, 58, 100, 104, 107, 114, 115, 132, 151, 197, 219, 228, 231, 235, 242, 244, 250, 257, 276, 280, 285, 301, 306, 307, 314, 327, 328, 336, 342, 346, 347, 371, 390, 391, 392, 419, 465, 484, 496, 507, 513, 516, 550, 562, 569, 580, 581, 586, 606, 617, 620, 621, 640, 677, 695, 713, 745, 757, 764, 785, 786, 792, 794, 802, 828, 843, 851, 880, 884, 886, 913, 914, 919, 939, 956, 981, 1009, 1012, 1035, 1037, 1045, 1072, 1073, 1085, 1105, 1217, 1237, 1239, 1256, 1272, 1280, 1292, 1322, 1323, 1336, 1369]
391	199081.json	[31, 43, 45, 48, 54, 65, 66, 88, 92, 95, 119, 127, 152, 186, 188, 202, 234, 241, 249, 313, 318, 334, 337, 354, 364, 366, 393, 398, 406, 407, 411, 422, 431, 466, 493, 526, 540, 553, 589, 591, 595, 599, 624, 628, 642, 659, 661, 665, 666, 672, 686, 689, 690, 715, 742, 750, 778, 787, 797, 801, 844, 850, 852, 875, 887, 899, 943, 944, 963, 979, 982, 988, 994, 1004, 1015, 1027, 1050, 1058, 1081, 1082, 1089, 1109, 1150, 1157, 1185, 1190, 1217, 1236, 1240, 1268, 1277, 1288, 1289, 1301, 1312, 1313, 1321, 1333, 1355, 1357, 1368, 1371, 1381, 1387, 1388]
392	199082.json	[43, 45, 76, 86, 87, 92, 123, 144, 154, 155, 162, 167, 175, 184, 206, 216, 240, 253, 288, 299, 300, 313, 317, 330, 391, 411, 452, 478, 486, 570, 599, 601, 616, 633, 645, 648, 664, 674, 681, 702, 722, 733, 738, 754, 762, 783, 798, 812, 815, 818, 831, 837, 848, 850, 854, 912, 934, 939, 942, 945, 946, 952, 987, 1004, 1007, 1017, 1035, 1036, 1048, 1085, 1093, 1096, 1108, 1110, 1178, 1191, 1206, 1210, 1217, 1223, 1225, 1239, 1244, 1256, 1278, 1280, 1304, 1319, 1333, 1370]
393	199083.json	[7, 43, 45, 87, 115, 123, 138, 144, 151, 184, 206, 216, 222, 231, 239, 240, 253, 268, 280, 288, 300, 313, 317, 328, 330, 348, 371, 376, 391, 424, 478, 484, 549, 570, 581, 601, 607, 633, 645, 695, 722, 738, 754, 762, 775, 781, 830, 851, 854, 863, 889, 907, 934, 939, 946, 952, 956, 987, 1004, 1035, 1036, 1085, 1108, 1110, 1133, 1206, 1217, 1223, 1225, 1239, 1256, 1278, 1280, 1303, 1304, 1305, 1322, 1349]
394	199084.json	[33, 43, 76, 92, 113, 144, 146, 154, 155, 157, 167, 175, 206, 216, 232, 253, 254, 277, 317, 358, 371, 421, 424, 440, 478, 496, 510, 549, 570, 592, 601, 607, 616, 641, 645, 663, 692, 733, 754, 762, 783, 810, 811, 818, 822, 827, 866, 869, 907, 920, 939, 942, 945, 946, 952, 953, 969, 987, 1017, 1036, 1071, 1077, 1093, 1094, 1110, 1119, 1131, 1155, 1156, 1195, 1206, 1210, 1224, 1225, 1298, 1334, 1345, 1349, 1362, 1377]
395	199085.json	[69, 93, 111, 113, 146, 167, 175, 225, 226, 254, 291, 310, 317, 341, 342, 348, 358, 371, 410, 456, 475, 488, 538, 563, 578, 598, 607, 632, 703, 737, 744, 768, 781, 795, 804, 809, 822, 839, 858, 863, 880, 889, 922, 925, 953, 954, 985, 987, 1021, 1035, 1063, 1064, 1077, 1078, 1086, 1101, 1114, 1120, 1128, 1149, 1160, 1199, 1203, 1233, 1266, 1273, 1296, 1322, 1334, 1335, 1345, 1359, 1373, 1378]
396	199086.json	[37, 112, 121, 126, 165, 201, 203, 214, 224, 236, 266, 279, 290, 319, 325, 345, 349, 361, 381, 400, 408, 437, 454, 470, 471, 473, 476, 477, 489, 494, 502, 515, 541, 542, 545, 556, 557, 561, 577, 584, 603, 605, 610, 625, 634, 635, 637, 652, 653, 676, 691, 698, 704, 719, 727, 730, 767, 784, 806, 809, 836, 859, 865, 874, 888, 896, 958, 993, 1000, 1026, 1046, 1051, 1053, 1056, 1064, 1065, 1086, 1102, 1126, 1136, 1146, 1151, 1153, 1159, 1161, 1162, 1164, 1169, 1173, 1186, 1196, 1200, 1207, 1220, 1246, 1285, 1338, 1352, 1367, 1376, 1393]
397	199087.json	[96, 112, 126, 165, 203, 224, 236, 266, 284, 325, 345, 349, 400, 403, 415, 417, 434, 438, 448, 454, 463, 470, 473, 489, 494, 506, 515, 542, 545, 590, 603, 610, 616, 625, 634, 637, 645, 676, 704, 717, 727, 730, 737, 807, 809, 826, 836, 859, 865, 866, 882, 885, 893, 953, 954, 964, 999, 1000, 1026, 1046, 1053, 1054, 1064, 1077, 1086, 1114, 1126, 1136, 1144, 1151, 1154, 1158, 1161, 1163, 1166, 1169, 1186, 1201, 1207, 1214, 1219, 1222, 1246, 1273, 1285, 1324, 1335, 1338, 1352, 1359, 1360, 1367, 1373, 1393, 1394]
398	199088.json	[20, 43, 45, 76, 92, 97, 105, 144, 153, 154, 157, 167, 188, 189, 253, 273, 299, 313, 317, 328, 329, 331, 371, 388, 398, 421, 424, 428, 479, 487, 510, 518, 524, 549, 554, 570, 591, 592, 599, 601, 645, 665, 673, 686, 692, 705, 733, 740, 742, 762, 797, 818, 824, 845, 848, 850, 866, 938, 939, 945, 946, 952, 960, 979, 997, 1004, 1017, 1036, 1049, 1082, 1099, 1110, 1118, 1155, 1178, 1206, 1208, 1212, 1223, 1225, 1265, 1299, 1304, 1331, 1349, 1370, 1392]
399	199089.json	[37, 89, 96, 112, 121, 126, 141, 165, 201, 203, 214, 224, 229, 236, 266, 269, 279, 284, 290, 319, 325, 345, 361, 381, 400, 408, 415, 437, 448, 454, 470, 473, 476, 477, 502, 515, 525, 539, 542, 545, 561, 584, 603, 610, 625, 634, 635, 637, 653, 676, 691, 698, 727, 752, 806, 807, 809, 826, 836, 859, 865, 874, 888, 958, 993, 1000, 1026, 1046, 1051, 1053, 1064, 1065, 1086, 1102, 1114, 1126, 1129, 1136, 1143, 1146, 1151, 1153, 1154, 1159, 1161, 1162, 1164, 1169, 1173, 1186, 1196, 1200, 1207, 1214, 1220, 1246, 1259, 1260, 1285, 1335, 1338, 1352, 1356, 1360, 1367, 1376, 1393]
400	199090.json	[12, 14, 15, 37, 112, 121, 126, 165, 201, 203, 214, 236, 279, 325, 345, 349, 361, 381, 395, 400, 408, 437, 438, 454, 471, 476, 477, 489, 494, 502, 515, 541, 542, 545, 556, 577, 584, 603, 605, 610, 625, 634, 637, 652, 653, 676, 691, 694, 698, 704, 719, 727, 730, 767, 788, 795, 806, 809, 836, 859, 865, 874, 888, 892, 893, 953, 958, 964, 993, 1000, 1026, 1046, 1051, 1053, 1056, 1065, 1102, 1126, 1136, 1146, 1151, 1154, 1158, 1159, 1161, 1162, 1164, 1169, 1173, 1186, 1194, 1196, 1207, 1220, 1246, 1286, 1335, 1338, 1352, 1367, 1376, 1393]
401	199092.json	[12, 98, 103, 108, 112, 121, 136, 153, 156, 165, 187, 203, 248, 284, 290, 325, 345, 349, 365, 372, 381, 397, 400, 415, 417, 437, 438, 449, 454, 463, 470, 473, 506, 540, 541, 542, 557, 584, 625, 634, 637, 647, 676, 685, 690, 694, 719, 727, 728, 730, 736, 749, 767, 772, 809, 836, 841, 857, 859, 878, 892, 905, 917, 954, 957, 973, 993, 998, 999, 1000, 1002, 1003, 1038, 1046, 1051, 1053, 1054, 1086, 1126, 1146, 1154, 1158, 1164, 1166, 1169, 1186, 1194, 1201, 1207, 1208, 1214, 1218, 1219, 1258, 1285, 1291, 1297, 1321, 1352, 1374]
402	199093.json	[0, 37, 111, 112, 121, 126, 146, 165, 201, 214, 224, 229, 236, 266, 279, 284, 290, 325, 345, 349, 361, 381, 400, 417, 420, 434, 437, 438, 454, 470, 473, 476, 477, 489, 494, 502, 515, 541, 542, 545, 561, 567, 577, 578, 584, 603, 610, 625, 634, 635, 652, 653, 676, 691, 694, 698, 722, 727, 730, 737, 767, 806, 809, 836, 857, 859, 865, 874, 893, 896, 906, 993, 1000, 1018, 1026, 1046, 1051, 1053, 1064, 1086, 1115, 1126, 1136, 1143, 1144, 1146, 1151, 1154, 1159, 1161, 1162, 1164, 1169, 1186, 1194, 1201, 1207, 1214, 1218, 1219, 1220, 1285, 1286, 1324, 1338, 1352, 1367, 1373, 1374, 1376, 1393]
403	199094.json	[0, 12, 37, 96, 112, 121, 126, 214, 224, 229, 236, 248, 266, 279, 284, 290, 319, 325, 345, 349, 381, 400, 408, 415, 420, 434, 437, 454, 470, 473, 476, 477, 502, 515, 539, 542, 545, 557, 561, 578, 584, 603, 610, 625, 634, 635, 637, 676, 691, 698, 704, 719, 730, 784, 793, 807, 826, 836, 859, 874, 878, 888, 917, 993, 1000, 1026, 1046, 1051, 1053, 1064, 1065, 1086, 1102, 1114, 1126, 1136, 1143, 1146, 1151, 1153, 1154, 1159, 1161, 1162, 1164, 1169, 1173, 1186, 1200, 1201, 1207, 1214, 1218, 1219, 1220, 1246, 1258, 1285, 1338, 1352, 1360, 1367, 1374, 1376, 1393]
404	199095.json	[0, 65, 74, 83, 111, 181, 193, 206, 253, 277, 280, 281, 304, 329, 332, 333, 337, 372, 377, 378, 417, 418, 425, 434, 438, 473, 506, 536, 545, 578, 598, 645, 646, 661, 694, 717, 722, 737, 754, 762, 793, 809, 814, 836, 837, 854, 859, 866, 889, 954, 987, 989, 999, 1000, 1002, 1003, 1016, 1035, 1052, 1053, 1054, 1061, 1077, 1086, 1096, 1136, 1144, 1154, 1158, 1163, 1166, 1170, 1189, 1194, 1206, 1214, 1219, 1248, 1285, 1338, 1342, 1344, 1352, 1359, 1367, 1383]
405	199097.json	[12, 37, 112, 121, 126, 165, 201, 203, 214, 224, 236, 266, 279, 284, 290, 325, 345, 349, 361, 381, 400, 403, 408, 415, 437, 448, 454, 470, 471, 473, 476, 477, 489, 494, 502, 506, 515, 525, 541, 542, 556, 557, 561, 577, 584, 603, 610, 625, 634, 635, 637, 652, 653, 676, 691, 698, 704, 719, 727, 767, 807, 809, 826, 836, 841, 857, 859, 865, 874, 885, 888, 954, 964, 993, 1000, 1026, 1046, 1051, 1053, 1056, 1064, 1065, 1102, 1126, 1129, 1146, 1151, 1153, 1159, 1161, 1162, 1164, 1169, 1186, 1194, 1201, 1207, 1218, 1220, 1246, 1260, 1324, 1338, 1352, 1360, 1373, 1376, 1393]
406	199098.json	[3, 39, 41, 44, 62, 67, 101, 129, 136, 174, 180, 192, 202, 210, 218, 233, 245, 314, 338, 347, 359, 407, 412, 426, 483, 500, 517, 521, 529, 531, 544, 551, 554, 555, 559, 573, 574, 596, 611, 615, 619, 620, 623, 630, 660, 678, 693, 700, 709, 721, 724, 729, 741, 753, 805, 867, 904, 938, 941, 943, 956, 971, 977, 995, 1006, 1014, 1015, 1032, 1058, 1059, 1062, 1068, 1073, 1081, 1083, 1098, 1142, 1187, 1198, 1205, 1234, 1238, 1257, 1270, 1281, 1318, 1332, 1355, 1363, 1365, 1379, 1384, 1392]
407	199099.json	[14, 15, 55, 93, 146, 147, 165, 201, 236, 265, 271, 287, 333, 341, 394, 396, 400, 448, 450, 451, 489, 494, 497, 502, 533, 541, 548, 557, 594, 616, 652, 680, 696, 698, 708, 737, 783, 784, 788, 795, 809, 810, 834, 840, 861, 869, 879, 885, 892, 893, 896, 932, 942, 958, 964, 1011, 1018, 1026, 1048, 1056, 1078, 1094, 1132, 1140, 1145, 1156, 1159, 1194, 1199, 1200, 1220, 1232, 1261, 1273, 1286, 1342, 1343, 1345, 1373, 1376, 1377, 1378, 1393]
408	199100.json	[43, 73, 76, 86, 92, 144, 153, 154, 156, 175, 181, 187, 193, 222, 294, 302, 313, 329, 348, 358, 370, 372, 411, 418, 452, 479, 486, 518, 526, 537, 592, 601, 630, 645, 648, 661, 686, 712, 731, 762, 775, 781, 814, 837, 854, 866, 882, 889, 907, 939, 944, 946, 953, 987, 999, 1004, 1007, 1031, 1036, 1049, 1050, 1077, 1089, 1135, 1172, 1181, 1206, 1223, 1225, 1240, 1297, 1304, 1305, 1312, 1333]
409	199102.json	[15, 96, 113, 126, 146, 165, 226, 236, 321, 325, 341, 389, 400, 434, 448, 454, 473, 489, 494, 502, 515, 539, 541, 542, 545, 577, 578, 616, 637, 652, 676, 694, 698, 708, 717, 727, 737, 784, 795, 809, 810, 837, 874, 879, 893, 906, 932, 953, 954, 964, 1000, 1011, 1026, 1046, 1056, 1065, 1079, 1086, 1114, 1126, 1132, 1136, 1153, 1156, 1158, 1159, 1161, 1167, 1169, 1200, 1207, 1214, 1220, 1259, 1261, 1286, 1335, 1338, 1352, 1367, 1373, 1377, 1378, 1393, 1394]
410	199103.json	[47, 74, 89, 93, 113, 141, 146, 151, 228, 231, 242, 254, 288, 291, 293, 319, 321, 327, 341, 342, 346, 348, 401, 448, 451, 475, 477, 484, 502, 563, 581, 586, 607, 616, 621, 708, 734, 737, 752, 768, 783, 791, 804, 828, 836, 840, 862, 879, 880, 885, 913, 939, 942, 987, 1011, 1035, 1063, 1064, 1078, 1085, 1094, 1097, 1105, 1114, 1119, 1120, 1122, 1132, 1136, 1144, 1145, 1156, 1167, 1180, 1233, 1252, 1266, 1273, 1322, 1336, 1356, 1366, 1367, 1377, 1378, 1393]
411	199105.json	[12, 37, 93, 121, 126, 165, 201, 236, 248, 284, 287, 290, 325, 345, 349, 381, 400, 408, 415, 417, 434, 437, 438, 454, 470, 473, 476, 477, 489, 494, 502, 539, 541, 542, 557, 561, 577, 584, 603, 610, 625, 634, 637, 652, 676, 719, 727, 730, 767, 795, 809, 836, 841, 857, 859, 874, 878, 888, 906, 917, 954, 958, 993, 1000, 1026, 1046, 1051, 1053, 1054, 1056, 1065, 1086, 1126, 1136, 1146, 1151, 1154, 1158, 1159, 1162, 1164, 1169, 1186, 1194, 1201, 1207, 1214, 1218, 1220, 1258, 1261, 1285, 1286, 1352, 1360, 1373, 1393]
412	199106.json	[1, 4, 6, 19, 113, 131, 164, 167, 174, 206, 225, 243, 259, 288, 306, 314, 317, 323, 328, 336, 371, 390, 410, 423, 426, 433, 456, 461, 492, 512, 529, 534, 538, 549, 554, 565, 607, 632, 677, 688, 703, 709, 729, 748, 777, 779, 780, 822, 824, 830, 848, 863, 876, 883, 890, 901, 903, 904, 909, 920, 939, 951, 956, 959, 974, 985, 1021, 1030, 1036, 1039, 1063, 1071, 1103, 1110, 1131, 1138, 1168, 1179, 1204, 1213, 1231, 1251, 1255, 1269, 1276, 1279, 1281, 1304, 1315, 1318, 1322, 1334, 1337, 1353, 1362, 1366]
413	199107.json	[34, 43, 45, 52, 150, 153, 227, 294, 303, 309, 326, 331, 358, 379, 380, 383, 402, 406, 424, 435, 442, 457, 466, 468, 501, 514, 535, 552, 575, 599, 657, 692, 711, 738, 742, 754, 756, 759, 777, 789, 799, 825, 864, 883, 929, 934, 937, 946, 951, 978, 1015, 1017, 1036, 1044, 1066, 1074, 1075, 1110, 1130, 1131, 1177, 1182, 1192, 1235, 1277, 1280, 1293, 1370, 1385]
414	199108.json	[3, 4, 10, 30, 32, 35, 57, 63, 90, 97, 101, 110, 125, 188, 192, 198, 211, 222, 226, 274, 303, 310, 314, 316, 324, 329, 343, 377, 383, 406, 407, 410, 425, 428, 430, 436, 459, 479, 481, 483, 500, 507, 509, 512, 527, 531, 532, 535, 554, 564, 566, 573, 574, 598, 609, 619, 631, 636, 654, 660, 682, 684, 692, 693, 701, 711, 729, 753, 754, 755, 757, 758, 759, 766, 777, 799, 824, 855, 860, 876, 883, 920, 927, 941, 951, 962, 971, 974, 977, 980, 985, 990, 997, 1006, 1014, 1044, 1058, 1062, 1066, 1071, 1074, 1130, 1137, 1163, 1175, 1192, 1201, 1209, 1270, 1279, 1299, 1318, 1325, 1327, 1334, 1344, 1365, 1374, 1379]
415	199109.json	[3, 13, 20, 48, 62, 63, 102, 105, 160, 188, 202, 233, 234, 251, 267, 273, 314, 338, 343, 359, 398, 406, 407, 409, 428, 457, 459, 469, 493, 498, 509, 518, 522, 544, 549, 551, 554, 558, 591, 609, 614, 615, 619, 623, 624, 631, 660, 665, 669, 675, 678, 686, 692, 705, 715, 724, 742, 765, 818, 824, 825, 856, 870, 931, 938, 943, 956, 960, 979, 990, 997, 1014, 1015, 1032, 1058, 1071, 1081, 1082, 1118, 1125, 1139, 1182, 1185, 1187, 1193, 1197, 1223, 1226, 1241, 1331, 1332, 1355, 1363, 1370, 1392]
416	199111.json	[33, 34, 47, 76, 92, 153, 175, 183, 206, 288, 302, 331, 388, 418, 434, 435, 438, 448, 468, 486, 487, 494, 497, 506, 534, 590, 598, 616, 633, 645, 664, 681, 754, 762, 775, 809, 810, 837, 841, 866, 882, 885, 892, 893, 934, 945, 953, 954, 969, 989, 999, 1036, 1054, 1071, 1094, 1108, 1110, 1166, 1171, 1172, 1195, 1210, 1273, 1345, 1360, 1377, 1394]
417	199112.json	[14, 15, 93, 113, 146, 147, 165, 203, 226, 265, 271, 287, 319, 341, 379, 384, 450, 451, 454, 468, 488, 502, 525, 541, 548, 575, 577, 578, 594, 600, 616, 641, 657, 708, 717, 734, 737, 756, 783, 784, 809, 810, 834, 836, 837, 862, 879, 885, 892, 906, 942, 954, 1011, 1048, 1056, 1094, 1129, 1132, 1145, 1156, 1158, 1159, 1165, 1200, 1229, 1232, 1259, 1260, 1261, 1286, 1335, 1338, 1356, 1377, 1378]
418	199113.json	[1, 4, 25, 59, 105, 110, 150, 164, 167, 175, 205, 250, 251, 256, 259, 267, 314, 326, 343, 358, 371, 377, 402, 404, 410, 421, 428, 457, 461, 490, 501, 512, 549, 554, 558, 598, 615, 692, 709, 729, 770, 779, 789, 799, 824, 827, 838, 870, 883, 890, 904, 920, 927, 938, 951, 956, 990, 997, 1014, 1036, 1072, 1110, 1131, 1137, 1155, 1177, 1187, 1231, 1255, 1269, 1279, 1281, 1290, 1310, 1349, 1362, 1370, 1385, 1392]
419	199114.json	[7, 87, 100, 128, 151, 175, 206, 222, 233, 239, 240, 261, 288, 300, 314, 328, 330, 336, 348, 358, 370, 390, 391, 456, 461, 484, 486, 513, 534, 549, 554, 570, 607, 722, 738, 764, 781, 782, 798, 823, 830, 851, 863, 869, 872, 880, 907, 909, 920, 922, 938, 939, 956, 959, 966, 1036, 1058, 1060, 1071, 1080, 1098, 1107, 1108, 1110, 1133, 1138, 1148, 1172, 1189, 1206, 1239, 1255, 1269, 1278, 1300, 1305, 1323, 1336, 1370]
420	199115.json	[12, 15, 37, 55, 121, 126, 165, 201, 203, 214, 236, 287, 319, 325, 349, 361, 379, 381, 400, 408, 434, 437, 448, 454, 476, 489, 494, 502, 515, 525, 541, 542, 545, 556, 557, 577, 584, 603, 634, 637, 652, 653, 657, 676, 691, 698, 704, 717, 719, 727, 730, 756, 784, 795, 809, 836, 865, 874, 888, 892, 906, 954, 958, 964, 993, 1000, 1026, 1046, 1051, 1053, 1056, 1065, 1114, 1126, 1136, 1151, 1158, 1159, 1161, 1162, 1164, 1167, 1169, 1173, 1186, 1194, 1200, 1201, 1207, 1214, 1220, 1259, 1286, 1335, 1338, 1352, 1367, 1373, 1376, 1378, 1393]
421	199116.json	[43, 45, 73, 76, 92, 144, 154, 155, 157, 167, 176, 196, 213, 241, 253, 282, 299, 308, 309, 315, 329, 331, 377, 388, 398, 411, 421, 452, 510, 524, 536, 537, 543, 558, 570, 572, 591, 598, 599, 601, 616, 664, 670, 673, 702, 720, 733, 738, 740, 754, 762, 797, 818, 831, 850, 870, 938, 945, 946, 952, 960, 983, 1004, 1007, 1017, 1033, 1036, 1076, 1093, 1109, 1113, 1155, 1176, 1181, 1184, 1191, 1206, 1223, 1225, 1253, 1262, 1265, 1268, 1294, 1319, 1331, 1333, 1370]
422	199118.json	[29, 33, 43, 86, 93, 142, 146, 147, 150, 153, 165, 175, 194, 206, 225, 226, 287, 302, 331, 358, 370, 394, 409, 434, 468, 485, 488, 505, 578, 590, 593, 598, 645, 754, 799, 809, 810, 822, 837, 840, 861, 866, 869, 882, 889, 892, 893, 907, 945, 953, 954, 999, 1060, 1071, 1077, 1080, 1110, 1140, 1158, 1172, 1182, 1194, 1195, 1210, 1228, 1275, 1293, 1310, 1345, 1359, 1370, 1375, 1385]
423	199119.json	[1, 4, 6, 19, 23, 39, 44, 110, 131, 164, 174, 175, 178, 250, 256, 259, 314, 323, 328, 336, 347, 357, 369, 404, 410, 419, 423, 426, 430, 439, 446, 453, 461, 465, 500, 512, 517, 529, 549, 554, 565, 580, 615, 620, 632, 675, 677, 709, 729, 748, 753, 779, 786, 792, 876, 883, 890, 903, 904, 909, 933, 941, 956, 965, 974, 985, 991, 1014, 1021, 1030, 1059, 1103, 1137, 1187, 1204, 1213, 1231, 1234, 1238, 1251, 1255, 1269, 1279, 1281, 1290, 1302, 1318, 1362, 1395]
424	199120.json	[12, 37, 96, 112, 121, 126, 165, 201, 203, 214, 236, 248, 266, 284, 290, 325, 345, 349, 361, 381, 400, 408, 415, 437, 454, 463, 470, 471, 473, 476, 477, 494, 515, 541, 542, 545, 556, 557, 561, 577, 584, 603, 610, 625, 634, 635, 637, 652, 653, 676, 691, 698, 704, 719, 727, 730, 767, 806, 809, 859, 865, 874, 878, 888, 917, 958, 993, 1000, 1026, 1046, 1051, 1053, 1056, 1065, 1086, 1102, 1126, 1146, 1151, 1154, 1158, 1159, 1161, 1162, 1164, 1169, 1173, 1186, 1194, 1196, 1201, 1207, 1214, 1218, 1220, 1246, 1258, 1285, 1352, 1367, 1376, 1393]
425	199121.json	[6, 9, 19, 23, 38, 56, 58, 114, 115, 151, 168, 197, 228, 231, 242, 250, 254, 256, 257, 258, 270, 276, 285, 306, 317, 322, 327, 342, 346, 352, 371, 387, 390, 404, 419, 423, 426, 429, 461, 484, 496, 512, 513, 516, 565, 569, 580, 581, 585, 607, 620, 621, 632, 640, 677, 683, 744, 748, 785, 786, 792, 794, 802, 820, 828, 830, 843, 880, 881, 884, 913, 914, 925, 965, 966, 981, 984, 985, 991, 1009, 1012, 1021, 1035, 1045, 1052, 1063, 1105, 1128, 1179, 1231, 1266, 1272, 1302, 1322, 1336, 1337]
426	199122.json	[4, 39, 67, 86, 101, 136, 150, 174, 175, 245, 250, 251, 259, 268, 314, 326, 338, 358, 402, 410, 412, 426, 461, 485, 517, 521, 529, 544, 551, 554, 596, 630, 643, 660, 675, 690, 709, 724, 729, 741, 765, 777, 821, 832, 938, 951, 956, 957, 1005, 1014, 1030, 1031, 1058, 1059, 1060, 1081, 1142, 1187, 1213, 1238, 1242, 1277, 1281, 1290, 1297, 1318, 1332, 1349, 1370, 1392]
427	199123.json	[43, 44, 65, 86, 105, 145, 152, 153, 156, 160, 212, 221, 234, 241, 267, 273, 302, 364, 372, 382, 393, 422, 431, 447, 449, 466, 495, 518, 544, 558, 571, 589, 591, 595, 599, 614, 623, 628, 644, 661, 666, 672, 673, 675, 686, 725, 740, 741, 750, 775, 797, 910, 915, 934, 943, 944, 946, 973, 979, 988, 996, 1004, 1015, 1036, 1038, 1081, 1090, 1135, 1184, 1185, 1187, 1193, 1197, 1212, 1221, 1223, 1225, 1265, 1277, 1282, 1301, 1312, 1332, 1333, 1355, 1357, 1371, 1372, 1375, 1381, 1392]
428	199124.json	[13, 43, 45, 66, 86, 88, 92, 119, 127, 137, 145, 152, 153, 213, 241, 273, 294, 302, 313, 334, 337, 360, 364, 393, 398, 466, 493, 498, 589, 590, 591, 599, 601, 642, 664, 665, 666, 673, 686, 689, 702, 712, 715, 742, 750, 762, 775, 797, 812, 837, 845, 848, 850, 934, 944, 946, 952, 979, 994, 999, 1002, 1004, 1007, 1015, 1049, 1050, 1090, 1118, 1135, 1157, 1171, 1174, 1176, 1191, 1206, 1208, 1211, 1212, 1225, 1240, 1247, 1265, 1280, 1282, 1295, 1301, 1304, 1319, 1329, 1331, 1333, 1347, 1357, 1375]
429	199125.json	[20, 43, 45, 66, 86, 87, 92, 111, 127, 137, 138, 145, 153, 215, 222, 239, 269, 273, 294, 313, 339, 348, 360, 364, 418, 438, 460, 478, 486, 487, 501, 504, 570, 590, 591, 592, 599, 633, 645, 648, 662, 686, 690, 712, 728, 733, 762, 775, 793, 812, 837, 839, 848, 854, 866, 872, 895, 900, 934, 944, 946, 952, 979, 987, 999, 1002, 1017, 1077, 1090, 1108, 1118, 1135, 1157, 1171, 1191, 1206, 1208, 1212, 1264, 1280, 1282, 1284, 1295, 1303, 1304, 1329, 1333, 1347, 1375]
430	199126.json	[1, 19, 23, 39, 41, 100, 102, 104, 114, 129, 167, 174, 215, 225, 246, 260, 298, 314, 328, 330, 336, 347, 371, 390, 391, 410, 428, 439, 456, 461, 465, 500, 512, 517, 529, 538, 549, 554, 564, 565, 569, 607, 614, 615, 620, 677, 688, 709, 729, 748, 753, 777, 781, 782, 804, 805, 824, 830, 839, 863, 867, 876, 903, 904, 924, 927, 939, 941, 956, 970, 971, 972, 985, 1014, 1021, 1062, 1072, 1106, 1138, 1198, 1204, 1205, 1213, 1230, 1251, 1255, 1269, 1279, 1281, 1305, 1306, 1318, 1322, 1334]
431	199127.json	[12, 34, 43, 52, 113, 142, 146, 147, 153, 165, 175, 203, 226, 294, 358, 379, 380, 434, 435, 442, 468, 475, 488, 501, 525, 563, 575, 578, 590, 598, 616, 645, 647, 657, 714, 717, 754, 756, 789, 809, 817, 836, 837, 866, 892, 929, 953, 954, 999, 1021, 1036, 1086, 1110, 1111, 1114, 1120, 1129, 1158, 1163, 1171, 1182, 1210, 1214, 1235, 1259, 1260, 1266, 1293, 1310, 1345, 1359, 1366, 1378, 1385]
432	199129.json	[15, 21, 93, 105, 187, 189, 206, 217, 221, 226, 267, 302, 394, 434, 438, 490, 541, 547, 590, 594, 598, 626, 645, 682, 692, 694, 714, 789, 809, 827, 837, 882, 892, 944, 953, 954, 964, 969, 990, 997, 998, 999, 1000, 1054, 1110, 1111, 1172, 1182, 1194, 1195, 1210, 1212, 1271, 1310, 1377, 1394]
